symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,130.1177267617,132.6089859373,127.9175255888,129.8513346914,169351825,0.0,1.0
AAPL,2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,129.2100204482,130.6603772752,129.0324257347,130.3939852049,88223692,0.0,1.0
AAPL,2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,130.2065241185,131.6766136914,129.3481496698,129.5652098752,54930064,0.0,1.0
AAPL,2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632,134.8634521615,135.5047664047,131.7259455562,132.1995314589,123124632,0.0,1.0
AAPL,2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324,133.0677722805,136.9344038484,132.5457424865,136.2052788857,121047324,0.0,1.0
AAPL,2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124,131.9331393886,134.1728060534,131.6174154535,133.7682847615,96452124,0.0,1.0
AAPL,2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586,130.9169029725,132.9395094318,129.9598647941,132.2883288157,99116586,0.0,1.0
AAPL,2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887,127.6807326375,131.8261879056,125.0661437998,131.7358119292,143301887,0.0,1.0
AAPL,2021-01-05 00:00:00+00:00,131.01,131.74,128.43,128.89,97664898,129.2593523131,129.9795975401,126.7138280862,127.1676812429,97664898,0.0,1.0
AAPL,2021-01-06 00:00:00+00:00,126.6,131.0499,126.382,127.72,155087970,124.9082818322,129.2987191412,124.6931949014,126.0133156051,155087970,0.0,1.0
AAPL,2021-01-07 00:00:00+00:00,130.92,131.63,127.86,128.36,109578157,129.1705549563,129.8710674374,126.1514448267,126.6447634754,109578157,0.0,1.0
AAPL,2021-01-08 00:00:00+00:00,132.05,132.63,130.23,132.43,105158245,130.2854551022,130.8577047346,128.4897752212,130.6603772752,105158245,0.0,1.0
AAPL,2021-01-11 00:00:00+00:00,128.98,130.17,128.5,129.19,100620880,127.2564785997,128.4305769834,126.782892697,127.4636724321,100620880,0.0,1.0
AAPL,2021-01-12 00:00:00+00:00,128.8,129.69,126.86,128.5,90440255,127.0788838862,127.9569910807,125.1648075295,126.782892697,90440255,0.0,1.0
AAPL,2021-01-13 00:00:00+00:00,130.89,131.45,128.49,128.76,88636831,129.1409558374,129.6934727239,126.773026324,127.0394183943,88636831,0.0,1.0
AAPL,2021-01-14 00:00:00+00:00,128.91,131.0,128.76,130.8,90221755,127.1874139889,129.2494859401,127.0394183943,129.0521584807,90221755,0.0,1.0
AAPL,2021-01-15 00:00:00+00:00,127.14,130.2242,127.0,128.78,111598531,125.4410659727,128.4840527249,125.3029367511,127.0591511402,111598531,0.0,1.0
AAPL,2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329,126.1218457078,126.9900865294,125.2417652387,126.072513843,90757329,0.0,1.0
AAPL,2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489,130.2657223563,130.719575513,126.8322245618,126.9407546645,104319489,0.0,1.0
AAPL,2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544,135.041046875,137.8036313073,131.80487654,132.0120703724,120529544,0.0,1.0
AAPL,2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360,137.2116489289,137.9812260208,133.2157678751,134.4589308696,114459360,0.0,1.0
AAPL,2021-01-25 00:00:00+00:00,142.92,145.09,136.54,143.07,157611713,141.0102025234,143.1512054584,134.7154565669,141.158198118,157611713,0.0,1.0
AAPL,2021-01-26 00:00:00+00:00,143.16,144.3,141.37,143.6,98390555,141.2469954747,142.3717619936,139.4809147126,141.6811158855,98390555,0.0,1.0
AAPL,2021-01-27 00:00:00+00:00,142.06,144.3,140.41,143.43,140843759,140.1616944477,142.3717619936,138.5337429073,141.513387545,140843759,0.0,1.0
AAPL,2021-01-28 00:00:00+00:00,137.09,141.99,136.7,139.52,142621128,135.2581070804,140.0926298369,134.8733185345,137.6556357127,142621128,0.0,1.0
AAPL,2021-01-29 00:00:00+00:00,131.96,136.74,130.21,135.83,177523812,130.1966577455,134.9127840263,128.4700424753,134.0149440858,177523812,0.0,1.0
AAPL,2021-02-01 00:00:00+00:00,134.14,135.38,130.93,133.75,106239823,132.3475270535,133.5709573021,129.1804213293,131.9627385076,106239823,0.0,1.0
AAPL,2021-02-02 00:00:00+00:00,134.99,136.31,134.61,135.73,82266419,133.1861687562,134.4885299885,132.8112465832,133.9162803561,82266419,0.0,1.0
AAPL,2021-02-03 00:00:00+00:00,133.94,135.77,133.61,135.76,89880937,132.150199594,133.955745848,131.8246092859,133.945879475,89880937,0.0,1.0
AAPL,2021-02-04 00:00:00+00:00,137.39,137.4,134.59,136.3,84183061,135.5540982696,135.5639646425,132.7915138373,134.4786636156,84183061,0.0,1.0
AAPL,2021-02-05 00:00:00+00:00,136.76,137.42,135.86,137.35,75693830,135.1347774182,135.7869341387,134.2454727994,135.7177660017,75693830,0.205,1.0
AAPL,2021-02-08 00:00:00+00:00,136.91,136.96,134.92,136.03,71297214,135.2829948547,135.3324006669,133.3166435308,134.4134525607,71297214,0.0,1.0
AAPL,2021-02-09 00:00:00+00:00,136.01,137.877,135.85,136.62,75986989,134.3936902358,136.2385032619,134.2355916369,134.9964411442,75986989,0.0,1.0
AAPL,2021-02-10 00:00:00+00:00,135.39,136.99,134.4,136.48,72647988,133.7810581651,135.3620441542,132.8028230843,134.8581048701,72647988,0.0,1.0
AAPL,2021-02-11 00:00:00+00:00,135.13,136.39,133.77,135.9,64280029,133.5241479418,134.7691744082,132.1803098511,134.2849974491,64280029,0.0,1.0
AAPL,2021-02-12 00:00:00+00:00,135.37,135.53,133.6921,134.35,60145130,133.7612958402,133.9193944391,132.1033355958,132.7534172721,60145130,0.0,1.0
AAPL,2021-02-16 00:00:00+00:00,133.19,136.01,132.79,135.49,80576316,131.6072024301,134.3936902358,131.2119559328,133.8798697894,80576316,0.0,1.0
AAPL,2021-02-17 00:00:00+00:00,130.84,132.22,129.47,131.25,97372199,129.2851292586,130.6487296742,127.9314100054,129.6902569183,97372199,0.0,1.0
AAPL,2021-02-18 00:00:00+00:00,129.71,129.995,127.41,129.2,96856748,128.1685579038,128.4501710331,125.8958905444,127.6646186197,96856748,0.0,1.0
AAPL,2021-02-19 00:00:00+00:00,129.87,130.71,128.8,130.24,87668834,128.3266565027,129.1566741469,127.2693721225,128.6922595127,87668834,0.0,1.0
AAPL,2021-02-22 00:00:00+00:00,126.0,129.72,125.6,128.01,102886922,124.5026466415,128.1784390662,124.1074001443,126.4887602903,102886922,0.0,1.0
AAPL,2021-02-23 00:00:00+00:00,125.86,126.71,118.39,123.76,158273022,124.3643103675,125.2042091742,116.9830820309,122.2892662568,158273022,0.0,1.0
AAPL,2021-02-24 00:00:00+00:00,125.35,125.56,122.23,124.94,111039904,123.8603710835,124.0678754945,120.7774484047,123.4552434238,111039904,0.0,1.0
AAPL,2021-02-25 00:00:00+00:00,120.99,126.4585,120.54,124.68,144766924,119.5521842632,124.955697939,119.1075319537,123.1983332005,144766924,0.0,1.0
AAPL,2021-02-26 00:00:00+00:00,121.26,124.85,121.2,122.59,163424672,119.8189756488,123.3663129619,119.7596886742,121.1331702523,163424672,0.0,1.0
AAPL,2021-03-01 00:00:00+00:00,127.79,127.93,122.79,123.75,116307892,126.2713747168,126.4097109909,121.3307935009,122.2793850944,116307892,0.0,1.0
AAPL,2021-03-02 00:00:00+00:00,125.12,128.72,125.01,128.41,102260945,123.6331043475,127.190322823,123.5244115608,126.8840067876,102260945,0.0,1.0
AAPL,2021-03-03 00:00:00+00:00,122.06,125.71,121.84,124.81,112966340,120.6094686434,124.216092931,120.3920830699,123.3267883121,112966340,0.0,1.0
AAPL,2021-03-04 00:00:00+00:00,120.13,123.6,118.62,121.75,178154975,118.702404294,122.1311676579,117.2103487668,120.303152608,178154975,0.0,1.0
AAPL,2021-03-05 00:00:00+00:00,121.42,121.935,117.57,120.98,153766601,119.9770742477,120.485954113,116.1728267115,119.5423031007,153766601,0.0,1.0
AAPL,2021-03-08 00:00:00+00:00,116.36,121.0,116.21,120.93,154376610,114.9772060572,119.5620654256,114.8289886207,119.4928972886,154376610,0.0,1.0
AAPL,2021-03-09 00:00:00+00:00,121.085,122.06,118.79,119.03,129525780,119.6460553063,120.6094686434,117.3783285282,117.6154764265,129525780,0.0,1.0
AAPL,2021-03-10 00:00:00+00:00,119.98,122.17,119.45,121.69,111943326,118.5541868576,120.7181614301,118.0304852487,120.2438656334,111943326,0.0,1.0
AAPL,2021-03-11 00:00:00+00:00,121.96,123.21,121.26,122.54,103026514,120.5106570191,121.745802323,119.8189756488,121.0837644401,103026514,0.0,1.0
AAPL,2021-03-12 00:00:00+00:00,121.03,121.17,119.16,120.4,88105050,119.5917089129,119.7300451869,117.7439315381,118.9691956797,88105050,0.0,1.0
AAPL,2021-03-15 00:00:00+00:00,123.99,124.0,120.42,121.41,92590555,122.5165329927,122.5264141552,118.9889580046,119.9671930853,92590555,0.0,1.0
AAPL,2021-03-16 00:00:00+00:00,125.57,127.22,124.715,125.7,115227936,124.077756657,125.7081484582,123.232917269,124.2062117686,115227936,0.0,1.0
AAPL,2021-03-17 00:00:00+00:00,124.76,125.8599,122.336,124.05,111932636,123.2773825,124.3642115559,120.8821887265,122.5758199673,111932636,0.0,1.0
AAPL,2021-03-18 00:00:00+00:00,120.53,123.18,120.32,122.88,121469755,119.0976507913,121.7161588358,118.8901463802,121.4197239628,121469755,0.0,1.0
AAPL,2021-03-19 00:00:00+00:00,119.99,121.43,119.675,119.9,185549522,118.56406802,119.9869554102,118.2528114034,118.4751375581,185549522,0.0,1.0
AAPL,2021-03-22 00:00:00+00:00,123.39,123.87,120.26,120.33,111912284,121.9236632468,122.3979590436,118.8308594056,118.9000275427,111912284,0.0,1.0
AAPL,2021-03-23 00:00:00+00:00,122.54,124.24,122.14,123.33,95467142,121.0837644401,122.7635620535,120.6885179428,121.8643762722,95467142,0.0,1.0
AAPL,2021-03-24 00:00:00+00:00,120.09,122.9,120.065,122.82,88530485,118.6628796443,121.4394862877,118.6381767382,121.3604369882,88530485,0.0,1.0
AAPL,2021-03-25 00:00:00+00:00,120.59,121.66,119.0,119.54,98844681,119.1569377659,120.2142221461,117.5858329392,118.1194157106,98844681,0.0,1.0
AAPL,2021-03-26 00:00:00+00:00,121.21,121.48,118.92,120.35,94071234,119.7695698367,120.0363612223,117.5067836398,118.9197898675,94071234,0.0,1.0
AAPL,2021-03-29 00:00:00+00:00,121.39,122.58,120.7299,121.65,80819203,119.9474307604,121.1232890898,119.2951752283,120.2043409837,80819203,0.0,1.0
AAPL,2021-03-30 00:00:00+00:00,119.9,120.4031,118.86,120.11,85671919,118.4751375581,118.97225884,117.4474966652,118.6826419692,85671919,0.0,1.0
AAPL,2021-03-31 00:00:00+00:00,122.15,123.52,121.15,121.65,118323826,120.6983991053,122.0521183584,119.7102828621,120.2043409837,118323826,0.0,1.0
AAPL,2021-04-01 00:00:00+00:00,123.0,124.18,122.49,123.66,75089134,121.538297912,122.7042750789,121.034358628,122.1904546325,75089134,0.0,1.0
AAPL,2021-04-05 00:00:00+00:00,125.9,126.1601,123.07,123.87,88651175,124.4038350172,124.6608440521,121.607466049,122.3979590436,88651175,0.0,1.0
AAPL,2021-04-06 00:00:00+00:00,126.21,127.13,125.65,126.5,80171253,124.7101510526,125.6192179963,124.1568059564,124.9967047631,80171253,0.0,1.0
AAPL,2021-04-07 00:00:00+00:00,127.9,127.92,125.14,125.83,83466716,126.3800675036,126.3998298285,123.6528666724,124.3346668802,83466716,0.0,1.0
AAPL,2021-04-08 00:00:00+00:00,130.36,130.39,128.52,128.95,88844591,128.8108334618,128.8404769491,126.9926995744,127.4175895589,88844591,0.0,1.0
AAPL,2021-04-09 00:00:00+00:00,132.995,133.04,129.47,129.8,106686703,131.4145197626,131.4589849936,127.9314100054,128.2574883656,106686703,0.0,1.0
AAPL,2021-04-12 00:00:00+00:00,131.24,132.85,130.63,132.52,91419983,129.6803757558,131.2712429074,129.0776248475,130.9451645471,91419983,0.0,1.0
AAPL,2021-04-13 00:00:00+00:00,134.43,134.66,131.93,132.44,91266545,132.8324665716,133.0597333075,130.3621759636,130.8661152477,91266545,0.0,1.0
AAPL,2021-04-14 00:00:00+00:00,132.03,135.0,131.655,134.94,87222782,130.460987588,133.3956928302,130.0904439968,133.3364058556,87222782,0.0,1.0
AAPL,2021-04-15 00:00:00+00:00,134.5,135.0,133.64,133.82,89347102,132.9016347086,133.3956928302,132.0518547395,132.2297156633,89347102,0.0,1.0
AAPL,2021-04-16 00:00:00+00:00,134.16,134.67,133.28,134.3,84922386,132.5656751859,133.06961447,131.6961328919,132.70401146,84922386,0.0,1.0
AAPL,2021-04-19 00:00:00+00:00,134.84,135.47,133.34,133.51,94264215,133.2375942313,133.8601074645,131.7554198665,131.9233996279,94264215,0.0,1.0
AAPL,2021-04-20 00:00:00+00:00,133.11,135.53,131.81,135.02,94812349,131.5281531306,133.9193944391,130.2436020145,133.4154551551,94812349,0.0,1.0
AAPL,2021-04-21 00:00:00+00:00,133.5,133.75,131.3001,132.36,68847136,131.9135184654,132.1605475262,129.7397615421,130.7870659482,68847136,0.0,1.0
AAPL,2021-04-22 00:00:00+00:00,131.94,134.15,131.41,133.04,84566456,130.3720571261,132.5557940235,129.8483555172,131.4589849936,84566456,0.0,1.0
AAPL,2021-04-23 00:00:00+00:00,134.32,135.12,132.16,132.16,78756779,132.7237737849,133.5142667794,130.5894426996,130.5894426996,78756779,0.0,1.0
AAPL,2021-04-26 00:00:00+00:00,134.72,135.06,133.56,134.83,66905069,133.1190202821,133.4549798048,131.97280544,133.2277130689,66905069,0.0,1.0
AAPL,2021-04-27 00:00:00+00:00,134.39,135.41,134.11,135.01,66015804,132.7929419219,133.8008204899,132.5162693738,133.4055739927,66015804,0.0,1.0
AAPL,2021-04-28 00:00:00+00:00,133.58,135.02,133.08,134.31,107760097,131.9925677649,133.4154551551,131.4985096433,132.7138926224,107760097,0.0,1.0
AAPL,2021-04-29 00:00:00+00:00,133.48,137.07,132.45,136.47,151100953,131.8937561406,135.4410934536,130.8759964101,134.8482237077,151100953,0.0,1.0
AAPL,2021-04-30 00:00:00+00:00,131.46,133.56,131.065,131.78,109839466,129.8977613293,131.97280544,129.5074554133,130.2139585272,109839466,0.0,1.0
AAPL,2021-05-03 00:00:00+00:00,132.54,134.07,131.83,132.04,75135100,130.964926872,132.4767447241,130.2633643393,130.4708687504,75135100,0.0,1.0
AAPL,2021-05-04 00:00:00+00:00,127.85,131.4899,126.7,131.19,137564718,126.3306616914,129.927306005,125.1943280118,129.6309699437,137564718,0.0,1.0
AAPL,2021-05-05 00:00:00+00:00,128.1,130.45,127.97,129.2,84000900,126.5776907522,128.8997639237,126.4492356406,127.6646186197,84000900,0.0,1.0
AAPL,2021-05-06 00:00:00+00:00,129.74,129.75,127.13,127.89,78128334,128.1982013911,128.2080825535,125.6192179963,126.3701863412,78128334,0.0,1.0
AAPL,2021-05-07 00:00:00+00:00,130.21,131.2582,129.475,130.85,78973273,128.8800015989,129.9174950147,128.1525090777,129.5134644744,78973273,0.22,1.0
AAPL,2021-05-10 00:00:00+00:00,126.85,129.54,126.81,129.41,88071229,125.5543215023,128.216845151,125.5147300726,128.0881730044,88071229,0.0,1.0
AAPL,2021-05-11 00:00:00+00:00,125.91,126.27,122.77,123.5,126142826,124.6239229039,124.9802457714,121.5159956708,122.2385392632,126142826,0.0,1.0
AAPL,2021-05-12 00:00:00+00:00,122.77,124.64,122.25,123.4,112172282,121.5159956708,123.3668950102,121.0013070844,122.1395606889,112172282,0.0,1.0
AAPL,2021-05-13 00:00:00+00:00,124.97,126.15,124.26,124.58,105861339,123.6935243054,124.8614714822,122.9907764279,123.3075078656,105861339,0.0,1.0
AAPL,2021-05-14 00:00:00+00:00,127.45,127.89,125.85,126.25,81917951,126.1481929481,126.583698675,124.5645357593,124.9604500565,81917951,0.0,1.0
AAPL,2021-05-17 00:00:00+00:00,126.27,126.93,125.17,126.82,74244624,124.9802457714,125.6335043617,123.891481454,125.52462793,74244624,0.0,1.0
AAPL,2021-05-18 00:00:00+00:00,124.85,126.99,124.78,126.56,63342929,123.5747500163,125.6928915063,123.5054650142,125.2672836368,63342929,0.0,1.0
AAPL,2021-05-19 00:00:00+00:00,124.69,124.915,122.86,123.16,92611989,123.4163842974,123.6390860896,121.6050763876,121.9020121106,92611989,0.0,1.0
AAPL,2021-05-20 00:00:00+00:00,127.31,127.72,125.1,125.23,76857123,126.0096229441,126.4154350987,123.822196452,123.9508685986,76857123,0.0,1.0
AAPL,2021-05-21 00:00:00+00:00,125.43,128.0,125.21,127.82,79295436,124.1488257472,126.6925751068,123.9310728837,126.514413673,79295436,0.0,1.0
AAPL,2021-05-24 00:00:00+00:00,127.1,127.94,125.94,126.01,63092945,125.8017679381,126.6331879622,124.6536164762,124.7229014782,63092945,0.0,1.0
AAPL,2021-05-25 00:00:00+00:00,126.9,128.32,126.32,127.82,72009482,125.6038107895,127.0093065445,125.0297350585,126.514413673,72009482,0.0,1.0
AAPL,2021-05-26 00:00:00+00:00,126.85,127.39,126.42,126.955,56575920,125.5543215023,126.0888058035,125.1287136328,125.6582490053,56575920,0.0,1.0
AAPL,2021-05-27 00:00:00+00:00,125.28,127.64,125.08,126.44,94625601,124.0003578858,126.3362522393,123.8024007372,125.1485093477,94625601,0.0,1.0
AAPL,2021-05-28 00:00:00+00:00,124.61,125.8,124.55,125.57,71311109,123.3372014379,124.5150464721,123.2778142934,124.2873957512,71311109,0.0,1.0
AAPL,2021-06-01 00:00:00+00:00,124.28,125.35,123.94,125.08,67637118,123.0105721427,124.0696428878,122.6740449901,123.8024007372,67637118,0.0,1.0
AAPL,2021-06-02 00:00:00+00:00,125.06,125.24,124.05,124.28,59278862,123.7826050223,123.960766456,122.7829214218,123.0105721427,59278862,0.0,1.0
AAPL,2021-06-03 00:00:00+00:00,123.54,124.85,123.13,124.68,76229170,122.2781306929,123.5747500163,121.8723185383,123.4064864399,76229170,0.0,1.0
AAPL,2021-06-04 00:00:00+00:00,125.89,126.16,123.85,124.07,75169343,124.604127189,124.8713693396,122.5849642732,122.8027171367,75169343,0.0,1.0
AAPL,2021-06-07 00:00:00+00:00,125.9,126.32,124.8321,126.17,71057550,124.6140250464,125.0297350585,123.5570328515,124.881267197,71057550,0.0,1.0
AAPL,2021-06-08 00:00:00+00:00,126.74,128.46,126.2101,126.6,74403774,125.4454450706,127.1478765486,124.9209576053,125.3068750665,74403774,0.0,1.0
AAPL,2021-06-09 00:00:00+00:00,127.13,127.75,126.52,127.21,56877937,125.8314615103,126.445128671,125.2276922071,125.9106443698,56877937,0.0,1.0
AAPL,2021-06-10 00:00:00+00:00,126.11,128.19,125.94,127.02,71186421,124.8218800525,126.880634398,124.6536164762,125.7225850786,71186421,0.0,1.0
AAPL,2021-06-11 00:00:00+00:00,127.35,127.44,126.1,126.53,53522373,126.0492143738,126.1382950907,124.811982195,125.2375900645,53522373,0.0,1.0
AAPL,2021-06-14 00:00:00+00:00,130.48,130.54,127.07,127.82,96906490,129.1472437495,129.2066308941,125.7720743658,126.514413673,96906490,0.0,1.0
AAPL,2021-06-15 00:00:00+00:00,129.64,130.6,129.39,129.94,62746332,128.3158237253,129.2660180386,128.0683772896,128.6127594482,62746332,0.0,1.0
AAPL,2021-06-16 00:00:00+00:00,130.15,130.89,128.461,130.37,91339351,128.8206144543,129.5530559041,127.1488663343,129.0383673177,91339351,0.0,1.0
AAPL,2021-06-17 00:00:00+00:00,131.79,132.55,129.65,129.8,96721669,130.4438630728,131.1961002375,128.3257215828,128.4741894442,96721669,0.0,1.0
AAPL,2021-06-18 00:00:00+00:00,130.46,131.51,130.24,130.71,108953309,129.1274480346,130.1667230648,128.9096951711,129.3748944704,108953309,0.0,1.0
AAPL,2021-06-21 00:00:00+00:00,132.3,132.41,129.21,130.3,79663316,130.9486538018,131.0575302335,127.8902158558,128.9690823157,79663316,0.0,1.0
AAPL,2021-06-22 00:00:00+00:00,133.98,134.08,131.62,132.13,74783618,132.61149385,132.7104724244,130.2755994965,130.7803902255,74783618,0.0,1.0
AAPL,2021-06-23 00:00:00+00:00,133.7,134.32,133.23,133.77,60214200,132.334353842,132.9480210027,131.8691545428,132.403638844,60214200,0.0,1.0
AAPL,2021-06-24 00:00:00+00:00,133.41,134.64,132.93,134.45,68710998,132.0473159765,133.2647524404,131.5722188199,133.0766931493,68710998,0.0,1.0
AAPL,2021-06-25 00:00:00+00:00,133.11,133.89,132.81,133.46,70783746,131.7503802536,132.5224131332,131.4534445307,132.0968052637,70783746,0.0,1.0
AAPL,2021-06-28 00:00:00+00:00,134.78,135.245,133.35,133.41,62111303,133.4033224445,133.863572815,131.9879288319,132.0473159765,62111303,0.0,1.0
AAPL,2021-06-29 00:00:00+00:00,136.33,136.49,134.35,134.8,64556081,134.9374903461,135.095856065,132.977714575,133.4231181593,64556081,0.0,1.0
AAPL,2021-06-30 00:00:00+00:00,136.96,137.41,135.87,136.17,63261393,135.5610553643,136.0064589486,134.4821889044,134.7791246273,63261393,0.0,1.0
AAPL,2021-07-01 00:00:00+00:00,137.27,137.33,135.76,136.6,52485781,135.8678889446,135.9272760892,134.3733124726,135.2047324968,52485781,0.0,1.0
AAPL,2021-07-02 00:00:00+00:00,139.96,140.0,137.745,137.9,78945572,138.5304125933,138.570004023,136.3380371725,136.4914539627,78945572,0.0,1.0
AAPL,2021-07-06 00:00:00+00:00,142.02,143.15,140.07,140.07,108181793,140.5693712239,141.6878291136,138.6392890251,138.6392890251,108181793,0.0,1.0
AAPL,2021-07-07 00:00:00+00:00,144.57,144.89,142.66,143.535,104911589,143.0933248686,143.4100563064,141.2028340995,142.0688966246,104911589,0.0,1.0
AAPL,2021-07-08 00:00:00+00:00,143.24,144.06,140.665,141.58,105575458,141.7769098304,142.5885341397,139.2282115421,140.133865497,105575458,0.0,1.0
AAPL,2021-07-09 00:00:00+00:00,145.11,145.65,142.6522,142.75,99890800,143.6278091699,144.1622934711,141.1951137707,141.2919148163,99890800,0.0,1.0
AAPL,2021-07-12 00:00:00+00:00,144.5,146.32,144.0,146.21,76299719,143.0240398666,144.8254499189,142.5291469951,144.7165734872,76299719,0.0,1.0
AAPL,2021-07-13 00:00:00+00:00,145.64,147.46,143.63,144.03,100827099,144.1523956137,145.953805666,142.1629262702,142.5588405674,100827099,0.0,1.0
AAPL,2021-07-14 00:00:00+00:00,149.15,149.57,147.68,148.1,127050785,147.6265435717,148.0422535838,146.1715585294,146.5872685415,127050785,0.0,1.0
AAPL,2021-07-15 00:00:00+00:00,148.48,150.0,147.09,149.24,106820297,146.9633871239,148.4678614533,145.5875849411,147.7156242886,106820297,0.0,1.0
AAPL,2021-07-16 00:00:00+00:00,146.39,149.76,145.88,148.46,93251426,144.8947349209,148.2303128749,144.389944192,146.943591409,93251426,0.0,1.0
AAPL,2021-07-19 00:00:00+00:00,142.45,144.07,141.67,143.75,121434571,140.9949790934,142.5984319971,140.2229462139,142.2817005594,121434571,0.0,1.0
AAPL,2021-07-20 00:00:00+00:00,146.15,147.0997,142.96,143.46,96350036,144.6571863426,145.5971858628,141.4997698224,141.9946626939,96350036,0.0,1.0
AAPL,2021-07-21 00:00:00+00:00,145.4,146.13,144.63,145.53,74993460,143.9148470354,144.6373906278,143.1527120132,144.0435191819,74993460,0.0,1.0
AAPL,2021-07-22 00:00:00+00:00,146.8,148.195,145.81,145.935,77338156,145.3005470756,146.6812981871,144.32065919,144.4443824079,77338156,0.0,1.0
AAPL,2021-07-23 00:00:00+00:00,148.56,148.7177,146.92,147.55,71447416,147.0425699833,147.198659195,145.4193213647,146.0428863829,71447416,0.0,1.0
AAPL,2021-07-26 00:00:00+00:00,148.99,149.83,147.7,148.27,72434089,147.4681778528,148.2995978769,146.1913542443,146.7555321178,72434089,0.0,1.0
AAPL,2021-07-27 00:00:00+00:00,146.77,149.21,145.55,149.12,104818578,145.2708535033,147.6859307163,144.0633148968,147.5968499994,104818578,0.0,1.0
AAPL,2021-07-28 00:00:00+00:00,144.98,146.97,142.54,144.81,118931191,143.4991370233,145.4688106519,141.0840598103,143.330873447,118931191,0.0,1.0
AAPL,2021-07-29 00:00:00+00:00,145.64,146.55,144.58,144.685,54323047,144.1523956137,145.0531006398,143.1032227261,143.2071502291,54323047,0.0,1.0
AAPL,2021-07-30 00:00:00+00:00,145.86,146.33,144.11,144.38,70440626,144.3701484771,144.8353477764,142.6380234269,142.9052655775,70440626,0.0,1.0
AAPL,2021-08-02 00:00:00+00:00,145.52,146.95,145.25,146.36,62879961,144.0336213245,145.449014937,143.7663791739,144.8650413487,62879961,0.0,1.0
AAPL,2021-08-03 00:00:00+00:00,147.36,148.045,145.18,145.81,64786618,145.8548270917,146.5328303256,143.6970941719,144.32065919,64786618,0.0,1.0
AAPL,2021-08-04 00:00:00+00:00,146.95,147.79,146.28,147.27,56368271,145.449014937,146.2804349612,144.7858584892,145.7657463748,56368271,0.0,1.0
AAPL,2021-08-05 00:00:00+00:00,147.06,147.84,146.17,146.98,46397674,145.5578913688,146.3299242483,144.6769820575,145.4787085093,46397674,0.0,1.0
AAPL,2021-08-06 00:00:00+00:00,146.14,147.11,145.63,146.35,54126813,144.8650413487,145.8265788477,144.3594907048,145.0732092608,54126813,0.22,1.0
AAPL,2021-08-09 00:00:00+00:00,146.09,146.7,145.52,146.2,48908689,144.81547756,145.4201557811,144.2504503699,144.924517895,48908689,0.0,1.0
AAPL,2021-08-10 00:00:00+00:00,145.6,147.71,145.3,146.44,69023081,144.3297524317,146.421344311,144.0323697,145.1624240803,69023081,0.0,1.0
AAPL,2021-08-11 00:00:00+00:00,145.86,146.72,145.53,146.05,48493463,144.5874841324,145.4399812965,144.2603631276,144.7758265292,48493463,0.0,1.0
AAPL,2021-08-12 00:00:00+00:00,148.89,149.05,145.84,146.19,73779113,147.5910497222,147.7496538457,144.567658617,144.9146051373,73779113,0.0,1.0
AAPL,2021-08-13 00:00:00+00:00,149.1,149.4444,148.27,148.97,58846293,147.7992176344,148.1406130103,146.9764587434,147.670351784,58846293,0.0,1.0
AAPL,2021-08-16 00:00:00+00:00,151.12,151.19,146.47,148.535,103558782,149.8015946942,149.8709839982,145.1921623535,147.2391468231,103558782,0.0,1.0
AAPL,2021-08-17 00:00:00+00:00,150.19,151.68,149.09,150.23,92229735,148.879708226,150.3567091266,147.7893048766,148.9193592569,92229735,0.0,1.0
AAPL,2021-08-18 00:00:00+00:00,146.36,150.72,146.15,149.8,86325990,145.0831220185,149.4050843853,144.8749541064,148.4931106749,86325990,0.0,1.0
AAPL,2021-08-19 00:00:00+00:00,146.7,148.0,144.5,145.03,86960310,145.4201557811,146.7088142849,143.2393490823,143.7647252415,86960310,0.0,1.0
AAPL,2021-08-20 00:00:00+00:00,148.19,148.5,146.78,147.44,60549630,146.8971566817,147.204452171,145.4994578429,146.1536998525,60549630,0.0,1.0
AAPL,2021-08-23 00:00:00+00:00,149.71,150.19,147.89,148.31,60131810,148.4038958554,148.879708226,146.59977395,147.0161097743,60131810,0.0,1.0
AAPL,2021-08-24 00:00:00+00:00,149.62,150.86,149.15,149.45,48606428,148.3146810359,149.5438629934,147.848781423,148.1461641546,48606428,0.0,1.0
AAPL,2021-08-25 00:00:00+00:00,148.36,150.32,147.8,149.81,58991297,147.0656735629,149.0085740764,146.5105591305,148.5030234326,58991297,0.0,1.0
